Date,Open,High,Low,Close,Adj Close,Volume
2012-06-21,3.102957010269165,3.102957010269165,3.102957010269165,3.102957010269165,2.0969889163970947,0
2012-06-25,3.1635029315948486,3.3981170654296875,3.1407980918884277,3.2694571018218994,2.20950984954834,77254884
2012-06-26,3.216480016708374,3.220263957977295,2.981865882873535,3.0878210067749023,2.086759567260742,44523293
2012-06-27,3.0726840496063232,3.1559340953826904,3.0499799251556396,3.0840370655059814,2.084202766418457,19685823
2012-06-28,3.1343650817871094,3.2384281158447266,2.997001886367798,3.0053279399871826,2.0406508445739746,34130430
2012-06-29,2.947052001953125,3.0219779014587402,2.863801956176758,3.0094900131225586,2.0434770584106445,21100454
2012-07-02,3.038628101348877,3.0594398975372314,2.9595398902893066,2.992840051651001,2.0321710109710693,20443696
2012-07-03,2.9886770248413086,3.0552780628204346,2.9345650672912598,3.013653039932251,2.0463037490844727,21494419
2012-07-04,3.08857798576355,3.1385281085968018,3.038628101348877,3.0677649974823,2.0830464363098145,32932680
2012-07-05,3.038628101348877,3.038628101348877,2.9553771018981934,2.9553771018981934,2.0067336559295654,20389053
2012-07-06,2.997001886367798,3.038628101348877,2.972027063369751,3.038628101348877,2.0632615089416504,22997701
2012-07-09,3.013653039932251,3.013653039932251,2.86796498298645,2.872127056121826,1.9502058029174805,23974344
2012-07-10,2.863801956176758,2.872127056121826,2.7722270488739014,2.784714937210083,1.8908518552780151,17204098
2012-07-11,2.7680649757385254,2.8180150985717773,2.7555770874023438,2.8180150985717773,1.9134632349014282,9838776
2012-07-12,2.813852071762085,2.9054269790649414,2.784714937210083,2.9012649059295654,1.969990611076355,17538370
2012-07-13,2.8762900829315186,2.9387269020080566,2.863801956176758,2.922076940536499,1.9841220378875732,11603243
2012-07-16,2.922076940536499,2.922076940536499,2.7805519104003906,2.813852071762085,1.9106366634368896,12523533
2012-07-17,2.788877010345459,2.888777017593384,2.7722270488739014,2.8471519947052,1.9332475662231445,15564918
2012-07-18,2.834665060043335,2.834665060043335,2.726439952850342,2.809689998626709,1.9078104496002197,14652578
2012-07-19,2.788877010345459,2.9345650672912598,2.7722270488739014,2.8554770946502686,1.9389007091522217,16785941
2012-07-20,2.822176933288574,2.942889928817749,2.809689998626709,2.897102117538452,1.9671642780303955,21244411
2012-07-23,2.884614944458008,2.884614944458008,2.8263399600982666,2.842989921569824,1.930421233177185,11542482
2012-07-24,2.809689998626709,2.884614944458008,2.8013648986816406,2.859639883041382,1.9417270421981812,7913671
2012-07-25,2.863801956176758,2.8804519176483154,2.822176933288574,2.838826894760132,1.9275946617126465,7526495
2012-07-26,2.834665060043335,2.872127056121826,2.7930400371551514,2.8055269718170166,1.9049835205078125,8532666
2012-07-27,2.822176933288574,2.838826894760132,2.763901948928833,2.7763900756835938,1.8851995468139648,7251233
2012-07-30,2.784714937210083,2.784714937210083,2.680651903152466,2.684814929962158,1.8230189085006714,8170588
2012-07-31,2.676490068435669,2.6973021030426025,2.6473519802093506,2.655677080154419,1.8032344579696655,4628547
2012-08-01,2.664001941680908,2.71395206451416,2.6473519802093506,2.6931400299072266,1.8286715745925903,8127374
2012-08-02,2.6973021030426025,2.701464891433716,2.580751895904541,2.5849149227142334,1.7551854848861694,11071916
2012-08-03,2.601564884185791,2.6598401069641113,2.5890769958496094,2.655677080154419,1.8032344579696655,8364928
2012-08-06,2.6431899070739746,2.726439952850342,2.6223769187927246,2.7181150913238525,1.8456299304962158,10559725
2012-08-07,2.7222769260406494,2.8471519947052,2.709789991378784,2.8180150985717773,1.9134632349014282,18480471
2012-08-08,2.788877010345459,2.842989921569824,2.763901948928833,2.784714937210083,1.8908518552780151,12863432
2012-08-09,2.86796498298645,2.947052001953125,2.838826894760132,2.86796498298645,1.9473799467086792,23319243
2012-08-10,2.842989921569824,2.872127056121826,2.8180150985717773,2.822176933288574,1.9162893295288086,12068062
2012-08-13,2.8055269718170166,2.8180150985717773,2.763901948928833,2.7763900756835938,1.8851995468139648,12022894
2012-08-14,2.7472519874572754,2.7930400371551514,2.709789991378784,2.788877010345459,1.8936781883239746,8172107
2012-08-15,2.788877010345459,2.7972021102905273,2.7555770874023438,2.763901948928833,1.8767199516296387,6830770
2012-08-16,2.7805519104003906,2.8013648986816406,2.73476505279541,2.7472519874572754,1.8654142618179321,5518627
2012-08-17,2.7306020259857178,2.759740114212036,2.705626964569092,2.738926887512207,1.859761118888855,5669272
2012-08-20,2.726439952850342,2.726439952850342,2.676490068435669,2.705626964569092,1.8371503353118896,5733637
2012-08-21,2.705626964569092,2.7514150142669678,2.6931400299072266,2.7472519874572754,1.8654142618179321,7567175
2012-08-22,2.7555770874023438,2.7680649757385254,2.6973021030426025,2.71395206451416,1.8428035974502563,5949668
2012-08-23,2.7472519874572754,2.8055269718170166,2.738926887512207,2.7763900756835938,1.8851995468139648,11466876
2012-08-24,2.8513150215148926,2.892940044403076,2.809689998626709,2.842989921569824,1.930421233177185,28593369
2012-08-27,2.8305020332336426,2.9845149517059326,2.8305020332336426,2.897102117538452,1.9671642780303955,45160855
2012-08-28,2.838826894760132,2.884614944458008,2.788877010345459,2.8263399600982666,1.9191161394119263,18478222
2012-08-29,2.8013648986816406,2.8263399600982666,2.726439952850342,2.73476505279541,1.8569356203079224,14152749
2012-08-30,2.7472519874572754,2.7722270488739014,2.5932400226593018,2.651515007019043,1.8004080057144165,13755303
2012-08-31,2.6598401069641113,2.684814929962158,2.6348650455474854,2.6681649684906006,1.811713695526123,7276881
2012-09-03,2.655677080154419,2.7222769260406494,2.651515007019043,2.7181150913238525,1.8456299304962158,7691824
2012-09-04,2.726439952850342,2.73476505279541,2.6681649684906006,2.6681649684906006,1.811713695526123,7348365
2012-09-05,2.6598401069641113,2.71395206451416,2.651515007019043,2.6931400299072266,1.8286715745925903,5156511
2012-09-06,2.701464891433716,2.738926887512207,2.701464891433716,2.7306020259857178,1.8541088104248047,6177798
2012-09-07,2.7555770874023438,2.892940044403076,2.7555770874023438,2.888777017593384,1.9615113735198975,21614693
2012-09-10,2.922076940536499,2.9512150287628174,2.8554770946502686,2.9137520790100098,1.9784693717956543,25389211
2012-09-11,2.884614944458008,2.892940044403076,2.8305020332336426,2.8554770946502686,1.9389007091522217,17019603
2012-09-12,2.872127056121826,2.917915105819702,2.863801956176758,2.892940044403076,1.9643381834030151,15189861
2012-09-13,2.9054269790649414,2.9054269790649414,2.813852071762085,2.813852071762085,1.9106366634368896,13468061
2012-09-14,2.8471519947052,2.8762900829315186,2.8055269718170166,2.822176933288574,1.9162893295288086,9709703
2012-09-17,2.834665060043335,2.838826894760132,2.709789991378784,2.7181150913238525,1.8456299304962158,10981834
2012-09-18,2.7181150913238525,2.763901948928833,2.6931400299072266,2.7430899143218994,1.8625884056091309,6840168
2012-09-19,2.7472519874572754,2.763901948928833,2.7222769260406494,2.7514150142669678,1.8682409524917603,5363281
2012-09-20,2.7430899143218994,2.7680649757385254,2.651515007019043,2.651515007019043,1.8004080057144165,7268350
2012-09-21,2.651515007019043,2.680651903152466,2.626539945602417,2.6348650455474854,1.78910231590271,5793490
2012-09-24,2.6223769187927246,2.676490068435669,2.5849149227142334,2.664001941680908,1.8088866472244263,6402369
2012-09-25,2.655677080154419,2.680651903152466,2.6348650455474854,2.655677080154419,1.8032344579696655,5616035
2012-09-26,2.655677080154419,2.6598401069641113,2.5932400226593018,2.601564884185791,1.7664912939071655,5349902
2012-09-27,2.601564884185791,2.701464891433716,2.5974020957946777,2.6723270416259766,1.8145396709442139,6749393
2012-09-28,2.6473519802093506,2.71395206451416,2.6431899070739746,2.709789991378784,1.8399771451950073,7967646
2012-10-08,2.7222769260406494,2.7306020259857178,2.676490068435669,2.6931400299072266,1.8286715745925903,5374209
2012-10-09,2.6931400299072266,2.7555770874023438,2.6931400299072266,2.7514150142669678,1.8682409524917603,10405073
2012-10-10,2.7306020259857178,2.7680649757385254,2.7222769260406494,2.7680649757385254,1.8795462846755981,9948047
2012-10-11,2.759740114212036,2.759740114212036,2.701464891433716,2.705626964569092,1.8371503353118896,9068351
2012-10-12,2.705626964569092,2.7430899143218994,2.684814929962158,2.701464891433716,1.8343244791030884,6568101
2012-10-15,2.701464891433716,2.705626964569092,2.651515007019043,2.676490068435669,1.8173660039901733,5153280
2012-10-16,2.684814929962158,2.705626964569092,2.6723270416259766,2.684814929962158,1.8230189085006714,6561932
2012-10-17,2.701464891433716,2.705626964569092,2.6723270416259766,2.6931400299072266,1.8286715745925903,5190591
2012-10-18,2.6931400299072266,2.763901948928833,2.688977003097534,2.7514150142669678,1.8682409524917603,13940156
2012-10-19,2.7472519874572754,2.8013648986816406,2.7430899143218994,2.7763900756835938,1.8851995468139648,14098563
2012-10-22,2.7763900756835938,2.838826894760132,2.7514150142669678,2.838826894760132,1.9275946617126465,15284203
2012-10-23,2.842989921569824,2.863801956176758,2.784714937210083,2.7930400371551514,1.8965051174163818,20437103
2012-10-24,2.7514150142669678,2.8013648986816406,2.7514150142669678,2.784714937210083,1.8908518552780151,9571863
2012-10-25,2.8554770946502686,2.9054269790649414,2.8013648986816406,2.809689998626709,1.9078104496002197,29275187
2012-10-26,2.809689998626709,2.8263399600982666,2.7181150913238525,2.726439952850342,1.8512828350067139,11062023
2012-10-29,2.7181150913238525,2.7472519874572754,2.705626964569092,2.7306020259857178,1.8541088104248047,4384173
2012-10-30,2.738926887512207,2.8013648986816406,2.7306020259857178,2.7805519104003906,1.8880255222320557,8716356
2012-10-31,2.7805519104003906,2.8055269718170166,2.7514150142669678,2.7972021102905273,1.8993310928344727,7848352
2012-11-01,2.7972021102905273,2.9262399673461914,2.7805519104003906,2.884614944458008,1.9586855173110962,30901331
2012-11-02,2.8804519176483154,3.0094900131225586,2.872127056121826,2.9637019634246826,2.0123860836029053,37975558
2012-11-05,2.9304020404815674,3.013653039932251,2.897102117538452,2.917915105819702,1.981296181678772,27103391
2012-11-06,2.9262399673461914,2.9262399673461914,2.834665060043335,2.892940044403076,1.9643381834030151,17066988
2012-11-07,2.8762900829315186,2.917915105819702,2.86796498298645,2.9054269790649414,1.9728167057037354,9198765
2012-11-08,2.872127056121826,3.0344650745391846,2.8513150215148926,3.0094900131225586,2.0434770584106445,44887755
2012-11-09,2.9803519248962402,3.017815113067627,2.9345650672912598,2.942889928817749,1.9982548952102661,21416831
2012-11-12,2.942889928817749,2.997001886367798,2.917915105819702,2.997001886367798,2.0349974632263184,14823257
2012-11-13,2.9803519248962402,2.9803519248962402,2.8513150215148926,2.8513150215148926,1.936074137687683,23747140
2012-11-14,2.863801956176758,2.86796498298645,2.7763900756835938,2.788877010345459,1.8936781883239746,17690329
2012-11-15,2.788877010345459,2.8180150985717773,2.7222769260406494,2.726439952850342,1.8512828350067139,18797797
2012-11-16,2.7222769260406494,2.7222769260406494,2.664001941680908,2.709789991378784,1.8399771451950073,11787072
2012-11-19,2.709789991378784,2.763901948928833,2.676490068435669,2.759740114212036,1.8738939762115479,6914318
2012-11-20,2.7680649757385254,2.7805519104003906,2.7222769260406494,2.7222769260406494,1.848455786705017,6375897
2012-11-21,2.7222769260406494,2.788877010345459,2.680651903152466,2.7805519104003906,1.8880255222320557,9919533
2012-11-22,2.7472519874572754,2.7514150142669678,2.709789991378784,2.7306020259857178,1.8541088104248047,5398750
2012-11-23,2.738926887512207,2.763901948928833,2.7181150913238525,2.7222769260406494,1.848455786705017,8108871
2012-11-26,2.73476505279541,2.7472519874572754,2.6973021030426025,2.705626964569092,1.8371503353118896,6290151
2012-11-27,2.701464891433716,2.709789991378784,2.605726957321167,2.6098899841308594,1.772143840789795,9626700
2012-11-28,2.6098899841308594,2.6348650455474854,2.5641019344329834,2.580751895904541,1.75235915184021,6730880
2012-11-29,2.576590061187744,2.6182150840759277,2.5599400997161865,2.5641019344329834,1.7410533428192139,5694920
2012-11-30,2.576590061187744,2.6473519802093506,2.568264961242676,2.6390271186828613,1.7919284105300903,8330925
2012-12-03,2.6348650455474854,2.676490068435669,2.6098899841308594,2.6098899841308594,1.772143840789795,10564599
2012-12-04,2.5890769958496094,2.6431899070739746,2.547451972961426,2.6182150840759277,1.7777966260910034,9038359
2012-12-05,2.6223769187927246,2.7722270488739014,2.605726957321167,2.7430899143218994,1.8625884056091309,22543547
2012-12-06,2.738926887512207,2.7972021102905273,2.709789991378784,2.7555770874023438,1.871066927909851,17675367
2012-12-07,2.759740114212036,3.0303030014038086,2.7555770874023438,3.0303030014038086,2.0576090812683105,70010990
2012-12-10,3.038628101348877,3.0552780628204346,2.947052001953125,2.9803519248962402,2.023691415786743,61924572
2012-12-11,2.9553771018981934,3.0677649974823,2.917915105819702,2.9262399673461914,1.98694908618927,64469999
2012-12-12,2.917915105819702,2.9512150287628174,2.8554770946502686,2.9387269020080566,1.9954283237457275,34586194
2012-12-13,2.942889928817749,2.947052001953125,2.863801956176758,2.872127056121826,1.9502058029174805,22017919
2012-12-14,2.863801956176758,3.0219779014587402,2.863801956176758,2.9803519248962402,2.023691415786743,42135693
2012-12-17,2.9845149517059326,3.0677649974823,2.9595398902893066,2.9637019634246826,2.0123860836029053,35809910
2012-12-18,2.967864990234375,3.038628101348877,2.947052001953125,2.967864990234375,2.0152132511138916,29445399
2012-12-19,2.9595398902893066,3.063602924346924,2.9054269790649414,3.017815113067627,2.0491297245025635,46835837
2012-12-20,2.9886770248413086,3.0094900131225586,2.9387269020080566,2.972027063369751,2.0180392265319824,22840560
2012-12-21,2.9803519248962402,3.0303030014038086,2.947052001953125,2.9595398902893066,2.0095598697662354,21248925
2012-12-24,2.9345650672912598,2.997001886367798,2.922076940536499,2.9761900901794434,2.0208659172058105,19858454
2012-12-25,2.9595398902893066,3.101064920425415,2.942889928817749,3.063602924346924,2.0802199840545654,45596768
2012-12-26,3.0594398975372314,3.1635029315948486,3.046952962875366,3.071928024291992,2.0858726501464844,42066146
2012-12-27,3.071928024291992,3.092740058898926,2.997001886367798,3.0053279399871826,2.0406508445739746,36738872
2012-12-28,3.013653039932251,3.1052279472351074,3.0094900131225586,3.08857798576355,2.0971786975860596,34211420
2012-12-31,3.113553047180176,3.255078077316284,3.0844149589538574,3.1593399047851562,2.145226240158081,46526896
2013-01-04,3.175990104675293,3.2425899505615234,3.1302030086517334,3.1635029315948486,2.1480531692504883,33386873
2013-01-07,3.1426899433135986,3.1801528930664062,3.113553047180176,3.175990104675293,2.1565322875976562,16090283
2013-01-08,3.171828031539917,3.2051279544830322,3.113553047180176,3.151015043258667,2.139573574066162,24252975
2013-01-09,3.146852970123291,3.1593399047851562,3.08857798576355,3.121877908706665,2.1197896003723145,20194343
2013-01-10,3.126039981842041,3.1884779930114746,3.1052279472351074,3.1343650817871094,2.128268003463745,21919848
2013-01-11,3.1385281085968018,3.151015043258667,2.9761900901794434,2.992840051651001,2.0321710109710693,28064779
2013-01-14,2.9886770248413086,3.092740058898926,2.9886770248413086,3.0844149589538574,2.0943517684936523,23629787
2013-01-15,3.08857798576355,3.151015043258667,3.076090097427368,3.126039981842041,2.1226155757904053,22365990
2013-01-16,3.1302030086517334,3.1343650817871094,3.046952962875366,3.0844149589538574,2.0943517684936523,20556298
2013-01-17,3.071928024291992,3.1177148818969727,3.046952962875366,3.0802528858184814,2.0915255546569824,17337916
2013-01-18,3.0844149589538574,3.3716280460357666,3.0844149589538574,3.2883780002593994,2.232844829559326,72197979
2013-01-21,3.284214973449707,3.4007649421691895,3.225939989089966,3.3133530616760254,2.249803066253662,63753915
2013-01-22,3.280052900314331,3.384114980697632,3.246752977371216,3.2675650119781494,2.218712568283081,41433135
2013-01-23,3.2883780002593994,3.488178014755249,3.280052900314331,3.3716280460357666,2.289372444152832,55632508
2013-01-24,3.3383278846740723,3.3633029460906982,3.175990104675293,3.2134530544281006,2.1819701194763184,59544089
2013-01-25,3.209290027618408,3.259239912033081,3.1593399047851562,3.2384281158447266,2.1989283561706543,19742783
2013-01-28,3.209290027618408,3.309190034866333,3.209290027618408,3.309190034866333,2.246976613998413,23727173
2013-01-29,3.3216779232025146,3.3508150577545166,3.2634029388427734,3.3133530616760254,2.249803066253662,29941952
2013-01-30,3.280052900314331,3.354978084564209,3.246752977371216,3.334165096282959,2.26393461227417,29110330
2013-01-31,3.3133530616760254,3.334165096282959,3.2384281158447266,3.2384281158447266,2.1989283561706543,24849284
2013-02-01,3.2384281158447266,3.280052900314331,3.2051279544830322,3.2634029388427734,2.215886354446411,21978647
2013-02-04,3.2634029388427734,3.280052900314331,3.20096492767334,3.2051279544830322,2.176316976547241,21614301
2013-02-05,3.1926400661468506,3.305027961730957,3.1884779930114746,3.2883780002593994,2.232844829559326,23943418
2013-02-06,3.2883780002593994,3.3008649349212646,3.230103015899658,3.284214973449707,2.230018138885498,15992339
2013-02-07,3.271728038787842,3.3424899578094482,3.255078077316284,3.3424899578094482,2.269587278366089,23235914
2013-02-08,3.330003023147583,3.429903030395508,3.3133530616760254,3.384114980697632,2.297851324081421,23599159
2013-02-18,3.404927968978882,3.404927968978882,3.334165096282959,3.3716280460357666,2.289372444152832,16850287
2013-02-19,3.354978084564209,3.367465019226074,3.2425899505615234,3.271728038787842,2.221539258956909,19991569
2013-02-20,3.271728038787842,3.3216779232025146,3.250915050506592,3.3216779232025146,2.2554562091827393,12258390
2013-02-21,3.2883780002593994,3.2883780002593994,3.1593399047851562,3.2176148891448975,2.184795618057251,20397944
2013-02-22,3.20096492767334,3.234265089035034,3.1635029315948486,3.171828031539917,2.1537060737609863,11660230
2013-02-25,3.1801528930664062,3.2176148891448975,3.1635029315948486,3.1926400661468506,2.167837381362915,8371494
2013-02-26,3.1593399047851562,3.20096492767334,3.126039981842041,3.126039981842041,2.1226155757904053,12217047
2013-02-27,3.1052279472351074,3.1801528930664062,3.1052279472351074,3.1551780700683594,2.1424009799957275,7252977
2013-02-28,3.171828031539917,3.225939989089966,3.1635029315948486,3.2134530544281006,2.1819701194763184,13027753
2013-03-01,3.196803092956543,3.2176148891448975,3.1551780700683594,3.20096492767334,2.173490285873413,13276536
2013-03-04,3.113553047180176,3.121877908706665,2.8804519176483154,2.9137520790100098,1.9784693717956543,29814809
2013-03-05,2.922076940536499,2.9845149517059326,2.9054269790649414,2.972027063369751,2.0180392265319824,14125384
2013-03-06,2.967864990234375,3.196803092956543,2.9553771018981934,3.1801528930664062,2.1593589782714844,28535409
2013-03-07,3.1343650817871094,3.1801528930664062,3.0802528858184814,3.1551780700683594,2.1424009799957275,13723094
2013-03-08,3.1551780700683594,3.1635029315948486,3.096903085708618,3.1551780700683594,2.1424009799957275,10159992
2013-03-11,3.1635029315948486,3.259239912033081,3.1093900203704834,3.246752977371216,2.2045812606811523,20146367
2013-03-12,3.22177791595459,3.2384281158447266,3.096903085708618,3.1843149662017822,2.162184715270996,12915559
2013-03-13,3.1593399047851562,3.1635029315948486,3.0594398975372314,3.121877908706665,2.1197896003723145,9076392
2013-03-14,3.113553047180176,3.1302030086517334,3.071928024291992,3.0802528858184814,2.0915255546569824,5769944
2013-03-15,3.0677649974823,3.1093900203704834,2.9803519248962402,3.071928024291992,2.0858726501464844,7946161
2013-03-18,3.0344650745391846,3.101064920425415,3.0303030014038086,3.0594398975372314,2.0773932933807373,4376766
2013-03-19,3.046952962875366,3.096903085708618,3.0303030014038086,3.096903085708618,2.1028313636779785,5044554
2013-03-20,3.0802528858184814,3.1593399047851562,3.071928024291992,3.1593399047851562,2.145226240158081,14474618
2013-03-21,3.1593399047851562,3.1635029315948486,3.1177148818969727,3.151015043258667,2.139573574066162,10552078
2013-03-22,3.146852970123291,3.2176148891448975,3.1343650817871094,3.175990104675293,2.1565322875976562,18409122
2013-03-25,3.230103015899658,3.250915050506592,3.1593399047851562,3.2051279544830322,2.176316976547241,28606265
2013-03-26,3.175990104675293,3.3966031074523926,3.1635029315948486,3.2675650119781494,2.218712568283081,58228588
2013-03-27,3.2675650119781494,3.384114980697632,3.2051279544830322,3.230103015899658,2.193275213241577,40858383
2013-03-28,3.2051279544830322,3.280052900314331,3.126039981842041,3.2176148891448975,2.184795618057251,35416526
2013-03-29,3.225939989089966,3.3757901191711426,3.1926400661468506,3.3258399963378906,2.258281946182251,42771805
2013-04-01,3.330003023147583,3.4007649421691895,3.2675650119781494,3.2967031002044678,2.238497495651245,44068378
2013-04-02,3.3133530616760254,3.379952907562256,3.2675650119781494,3.2967031002044678,2.238497495651245,32809002
2013-04-03,3.3216779232025146,3.384114980697632,3.2051279544830322,3.2384281158447266,2.1989283561706543,29531453
2013-04-08,3.146852970123291,3.146852970123291,3.0219779014587402,3.113553047180176,2.1141369342803955,19027154
2013-04-09,3.1343650817871094,3.2051279544830322,3.113553047180176,3.1884779930114746,2.1650118827819824,15526129
2013-04-10,3.1884779930114746,3.196803092956543,3.113553047180176,3.1593399047851562,2.145226240158081,11570054
2013-04-11,3.305027961730957,3.4756898880004883,3.271728038787842,3.4756898880004883,2.3600316047668457,120831696
2013-04-12,3.3966031074523926,3.434065103530884,3.2883780002593994,3.3216779232025146,2.2554562091827393,78288214
2013-04-15,3.409090042114258,3.621377944946289,3.3466529846191406,3.5048279762268066,2.379816770553589,91923996
2013-04-16,3.41325306892395,3.5214779376983643,3.384114980697632,3.508991003036499,2.382643699645996,49583998
2013-04-17,3.5048279762268066,3.5755910873413086,3.417414903640747,3.463202953338623,2.351552724838257,39691359
2013-04-18,3.4215779304504395,3.4715280532836914,3.379952907562256,3.3966031074523926,2.306330680847168,37976557
2013-04-19,3.3966031074523926,3.5298030376434326,3.3966031074523926,3.513153076171875,2.385469436645508,44413161
2013-04-22,3.488178014755249,3.488178014755249,3.404927968978882,3.454878091812134,2.345900297164917,33514981
2013-04-23,3.454878091812134,3.454878091812134,3.250915050506592,3.2634029388427734,2.215886354446411,44351566
2013-04-24,3.2675650119781494,3.3424899578094482,3.255078077316284,3.330003023147583,2.261108636856079,23497045
2013-04-25,3.354978084564209,3.354978084564209,3.2634029388427734,3.2634029388427734,2.215886354446411,21279808
2013-04-26,3.259239912033081,3.330003023147583,3.246752977371216,3.271728038787842,2.221539258956909,14388912
2013-05-02,3.2675650119781494,3.367465019226074,3.2384281158447266,3.359139919281006,2.280893087387085,18020705
2013-05-03,3.3633029460906982,3.4257400035858154,3.354978084564209,3.3716280460357666,2.289372444152832,23071006
2013-05-06,3.3924400806427,3.442389965057373,3.3716280460357666,3.4257400035858154,2.326115131378174,25012498
2013-05-07,3.434065103530884,3.488178014755249,3.4007649421691895,3.454878091812134,2.345900297164917,27916937
2013-05-08,3.4756898880004883,3.5214779376983643,3.4257400035858154,3.508991003036499,2.382643699645996,29507429
2013-05-09,3.5048279762268066,3.5173161029815674,3.3966031074523926,3.4465529918670654,2.340247392654419,24496213
2013-05-10,3.4257400035858154,3.508991003036499,3.41325306892395,3.492340087890625,2.371337413787842,20601584
2013-05-13,3.5214779376983643,3.563102960586548,3.4756898880004883,3.492340087890625,2.371337413787842,21840372
2013-05-14,3.4798529148101807,3.4798529148101807,3.4007649421691895,3.438227891921997,2.3345947265625,17109861
2013-05-15,3.4507150650024414,3.492340087890625,3.434065103530884,3.454878091812134,2.345900297164917,17548068
2013-05-16,3.4465529918670654,3.592241048812866,3.429903030395508,3.571428060531616,2.4250388145446777,46401001
2013-05-17,3.5672659873962402,3.6380279064178467,3.538127899169922,3.5755910873413086,2.427865743637085,39948065
2013-05-20,3.563102960586548,3.6838159561157227,3.558940887451172,3.621377944946289,2.4589555263519287,36156391
2013-05-21,3.621377944946289,3.7337660789489746,3.596402883529663,3.696302890777588,2.5098302364349365,35389348
2013-05-22,3.692141056060791,3.7254409790039062,3.63386607170105,3.667165994644165,2.490046262741089,31728729
2013-05-23,3.6796529293060303,3.7004659175872803,3.5755910873413086,3.5797529220581055,2.4306914806365967,28609669
2013-05-24,3.6005659103393555,3.63386607170105,3.563102960586548,3.63386607170105,2.467434883117676,19967547
2013-05-27,3.621377944946289,3.829503059387207,3.6130530834198,3.804527997970581,2.5833163261413574,41844981
2013-05-28,3.829503059387207,3.904428005218506,3.779552936553955,3.8586409091949463,2.6200594902038574,37764723
2013-05-29,3.8711280822753906,3.8877780437469482,3.8211779594421387,3.8461530208587646,2.6115803718566895,25277447
2013-05-30,3.8628029823303223,3.8628029823303223,3.76706600189209,3.8086910247802734,2.5861432552337646,24110392
2013-05-31,3.875291109085083,3.9793529510498047,3.7837159633636475,3.804527997970581,2.5833163261413574,34250375
2013-06-03,3.8128530979156494,3.9918410778045654,3.8128530979156494,3.904428005218506,2.651149272918701,34667513
2013-06-04,3.904428005218506,3.9460530281066895,3.7878780364990234,3.8211779594421387,2.5946218967437744,23946176
2013-06-05,3.8170158863067627,3.854477882385254,3.692141056060791,3.7504160404205322,2.5465736389160156,27221954
2013-06-06,3.7004659175872803,3.7504160404205322,3.667165994644165,3.692141056060791,2.5070042610168457,18591484
2013-06-07,3.7129530906677246,3.74625301361084,3.592241048812866,3.63386607170105,2.467434883117676,16867586
2013-06-13,3.5755910873413086,3.5755910873413086,3.4590399265289307,3.5006659030914307,2.376990795135498,20107026
2013-06-14,3.5214779376983643,3.5672659873962402,3.5173161029815674,3.5506160259246826,2.410907030105591,13072051
2013-06-17,3.558940887451172,3.596402883529663,3.488178014755249,3.538127899169922,2.4024276733398438,12109001
2013-06-18,3.558940887451172,3.592241048812866,3.5173161029815674,3.558940887451172,2.416559934616089,13355304
2013-06-19,3.533966064453125,3.533966064453125,3.41325306892395,3.4965031147003174,2.374164342880249,15826826
2013-06-20,3.4798529148101807,3.5256409645080566,3.367465019226074,3.379952907562256,2.29502534866333,13440351
2013-06-21,3.3258399963378906,3.3924400806427,3.2967031002044678,3.354978084564209,2.278066873550415,13384572
2013-06-24,3.3716280460357666,3.384114980697632,3.146852970123291,3.1635029315948486,2.1480531692504883,17729486
2013-06-25,3.1052279472351074,3.1926400661468506,2.922076940536499,3.1093900203704834,2.1113100051879883,19938041
2013-06-26,3.092740058898926,3.1635029315948486,3.0677649974823,3.121877908706665,2.1197896003723145,17031190
2013-06-27,3.151015043258667,3.259239912033081,3.126039981842041,3.146852970123291,2.1367480754852295,35202064
2013-06-28,3.1501829624176025,3.2738089561462402,3.127289056777954,3.1868131160736084,2.178288221359253,38061782
2013-07-01,3.1501829624176025,3.177654981613159,3.040292978286743,3.1730759143829346,2.168898344039917,21694408
2013-07-02,3.1410250663757324,3.2371790409088135,3.1043949127197266,3.2097060680389404,2.193936347961426,19746323
2013-07-03,3.2005488872528076,3.2005488872528076,3.0906589031219482,3.1410250663757324,2.1469907760620117,17095624
2013-07-04,3.113553047180176,3.223443031311035,3.0906589031219482,3.1868131160736084,2.178288221359253,23027305
2013-07-05,3.195970058441162,3.278388023376465,3.182234048843384,3.182234048843384,2.1751582622528076,19475852
2013-07-08,3.127289056777954,3.136445999145508,3.0219779014587402,3.0265560150146484,2.0687472820281982,13040152
2013-07-09,3.0219779014587402,3.063185930252075,3.01282000541687,3.031135082244873,2.0718770027160645,6956326
2013-07-10,3.0448710918426514,3.2738089561462402,3.031135082244873,3.2097060680389404,2.193936347961426,17198484
2013-07-11,3.1913909912109375,3.3516480922698975,3.182234048843384,3.3058600425720215,2.259660482406616,27224440
2013-07-12,3.3150179386138916,3.319597005844116,3.2051279544830322,3.2097060680389404,2.193936347961426,16899058
2013-07-15,3.2280209064483643,3.2875449657440186,3.2280209064483643,3.250915050506592,2.222104072570801,12837239
2013-07-16,3.246335983276367,3.2875449657440186,3.2097060680389404,3.2829670906066895,2.2440123558044434,13181350
2013-07-17,3.2646520137786865,3.319597005844116,3.246335983276367,3.2554941177368164,2.225233793258667,16156242
2013-07-18,3.2371790409088135,3.2738089561462402,3.1868131160736084,3.2051279544830322,2.1908068656921387,16209689
2013-07-19,3.1913909912109375,3.2371790409088135,3.0723440647125244,3.108973979949951,2.125082492828369,20182330
